species	enzyme	status	nt_len	aa_len	blocks	introns	strand	seqid	prot_path	cds_path
Psilocybe_guilartensis_PARATYPE_CFMR-PR-5680.scaffolds	PsiH	OK	1380.0	459.0	0	0	+	NODE_600_length_18184_cov_28.548485	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_guilartensis_PARATYPE_CFMR-PR-5680.scaffolds/Psilocybe_guilartensis_PARATYPE_CFMR-PR-5680.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_guilartensis_PARATYPE_CFMR-PR-5680.scaffolds/Psilocybe_guilartensis_PARATYPE_CFMR-PR-5680.scaffolds_PsiH.cds.fa
Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds	PsiD	OK	1215.0	404.0	0	0	-	NODE_13777_length_1354_cov_0.674817	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds_PsiD.cds.fa
Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds	PsiK	OK	495.0	164.0	0	0	-	NODE_35344_length_493_cov_1.292350	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds_PsiK.cds.fa
Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds	PsiM	OK	543.0	180.0	0	0	-	NODE_5683_length_2552_cov_1.075052	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds_PsiM.cds.fa
Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds	PsiH	OK	1320.0	439.0	0	0	+	NODE_3032_length_3744_cov_1.290296	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds/Psilocybe_heimii_ISOTYPE_NY-761610.scaffolds_PsiH.cds.fa
Psilocybe_hoogshageni_SFSU-F-029980.scaffolds	PsiD	OK	1293.0	430.0	0	0	-	NODE_34_length_60472_cov_45.113299	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds_PsiD.cds.fa
Psilocybe_hoogshageni_SFSU-F-029980.scaffolds	PsiK	OK	1062.0	353.0	0	0	+	NODE_34_length_60472_cov_45.113299	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds_PsiK.cds.fa
Psilocybe_hoogshageni_SFSU-F-029980.scaffolds	PsiM	CHECK_ORF	930.0	25.0	0	0	-	NODE_34_length_60472_cov_45.113299	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds_PsiM.cds.fa
Psilocybe_hoogshageni_SFSU-F-029980.scaffolds	PsiH	OK	1521.0	506.0	0	0	+	NODE_34_length_60472_cov_45.113299	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds/Psilocybe_hoogshageni_SFSU-F-029980.scaffolds_PsiH.cds.fa
Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds	PsiD	OK	1065.0	354.0	0	0	-	NODE_15184_length_1223_cov_16.073905	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds_PsiD.cds.fa
Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds	PsiK	OK	681.0	226.0	0	0	-	NODE_35672_length_675_cov_28.983577	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds_PsiK.cds.fa
Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds	PsiM	OK	423.0	140.0	0	0	-	NODE_17916_length_1092_cov_15.021762	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds_PsiM.cds.fa
Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds	PsiH	OK	846.0	281.0	0	0	+	NODE_14191_length_1284_cov_16.042351	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds/Psilocybe_hoogshagenii_var_convexa_ISOTYPE_NY-761612.scaffolds_PsiH.cds.fa
Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds	PsiD	OK	864.0	287.0	0	0	+	NODE_13744_length_863_cov_51.052989	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds_PsiD.cds.fa
Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds	PsiK	OK	810.0	269.0	0	0	+	NODE_14134_length_847_cov_31.300000	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds_PsiK.cds.fa
Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds	PsiM	OK	615.0	204.0	0	0	+	NODE_10864_length_1013_cov_33.370203	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds_PsiM.cds.fa
Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds	PsiH	OK	840.0	279.0	0	0	+	NODE_6262_length_1547_cov_53.005634	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds/Psilocybe_hopii_ISOTYPE_XAL-#.scaffolds_PsiH.cds.fa
Psilocybe_laticystis_UBC-F16759.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_laticystis_UBC-F16759.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_laticystis_UBC-F16759.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_laticystis_UBC-F16759.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_lazoi_ISOTYPE_NY-761614.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_lazoi_ISOTYPE_NY-761614.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_lazoi_ISOTYPE_NY-761614.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_lazoi_ISOTYPE_NY-761614.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_liniformans_var_americana_NY-1797145.scaffolds	PsiD	OK	1296.0	431.0	0	0	-	NODE_3065_length_6575_cov_26.983096	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds_PsiD.cds.fa
Psilocybe_liniformans_var_americana_NY-1797145.scaffolds	PsiK	OK	789.0	262.0	0	0	+	NODE_22326_length_974_cov_46.788666	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds_PsiK.cds.fa
Psilocybe_liniformans_var_americana_NY-1797145.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_liniformans_var_americana_NY-1797145.scaffolds	PsiH	OK	1494.0	497.0	0	0	+	NODE_7149_length_2878_cov_45.828790	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds/Psilocybe_liniformans_var_americana_NY-1797145.scaffolds_PsiH.cds.fa
Psilocybe_magica_OSC-111954.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_magica_OSC-111954.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_magica_OSC-111954.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_magica_OSC-111954.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_mexicana_IBUG-13593.scaffolds	PsiD	OK	1293.0	430.0	0	0	+	NODE_507_length_15341_cov_1.463126	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_mexicana_IBUG-13593.scaffolds/Psilocybe_mexicana_IBUG-13593.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_mexicana_IBUG-13593.scaffolds/Psilocybe_mexicana_IBUG-13593.scaffolds_PsiD.cds.fa
Psilocybe_mexicana_IBUG-13593.scaffolds	PsiK	OK	1059.0	352.0	0	0	-	NODE_507_length_15341_cov_1.463126	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_mexicana_IBUG-13593.scaffolds/Psilocybe_mexicana_IBUG-13593.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_mexicana_IBUG-13593.scaffolds/Psilocybe_mexicana_IBUG-13593.scaffolds_PsiK.cds.fa
Psilocybe_mexicana_IBUG-13593.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_mexicana_IBUG-13593.scaffolds	PsiH	OK	1506.0	501.0	0	0	-	NODE_507_length_15341_cov_1.463126	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_mexicana_IBUG-13593.scaffolds/Psilocybe_mexicana_IBUG-13593.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_mexicana_IBUG-13593.scaffolds/Psilocybe_mexicana_IBUG-13593.scaffolds_PsiH.cds.fa
Psilocybe_montana_OSC-113978.scaffolds	PsiD	NO_HIT			0	0				
Psilocybe_montana_OSC-113978.scaffolds	PsiK	NO_HIT			0	0				
Psilocybe_montana_OSC-113978.scaffolds	PsiM	NO_HIT			0	0				
Psilocybe_montana_OSC-113978.scaffolds	PsiH	NO_HIT			0	0				
Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds	PsiD	OK	1320.0	439.0	0	0	-	NODE_3531_length_5039_cov_19.140269	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds_PsiD.cds.fa
Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds	PsiK	OK	702.0	233.0	0	0	-	NODE_18011_length_756_cov_24.111288	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds_PsiK.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds_PsiK.cds.fa
Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds	PsiM	OK	390.0	129.0	0	0	-	NODE_23633_length_595_cov_42.944444	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds_PsiM.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds_PsiM.cds.fa
Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds	PsiH	OK	1209.0	402.0	0	0	+	NODE_1963_length_8326_cov_25.036590	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds_PsiH.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds/Psilocybe_moravica_ISOTYPE_SFSU-F-000732.scaffolds_PsiH.cds.fa
Psilocybe_muliercula_GAM00011071.scaffolds	PsiD	OK	1293.0	430.0	0	0	+	NODE_751_length_10647_cov_34.375856	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_muliercula_GAM00011071.scaffolds/Psilocybe_muliercula_GAM00011071.scaffolds_PsiD.prot.fa	/Users/felix/Library/CloudStorage/OneDrive-SharedLibraries-MacquarieUniversity/Australian Genome Foundry - AWS cloud infrastructure/08_Ancestral_Seq_Sofia/20251015_Meeting_PsiloProteins_Felix/05_Felix_code/cds_extraction_outputs/Psilocybe_muliercula_GAM00011071.scaffolds/Psilocybe_muliercula_GAM00011071.scaffolds_PsiD.cds.fa
